,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,mean_shift_,optics_min_samples_7_xi_0_1_min_cluster_size_0_2,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,random_model_n17,random_model_n18,random_model_n19,random_model_n20,random_model_n21,random_model_n22,random_model_n23,random_model_n24,random_model_n25,random_model_n26,random_model_n27,random_model_n28,random_model_n29,random_model_n30,random_model_n31,random_model_n32,random_model_n33,random_model_n34,random_model_n35,random_model_n36,random_model_n37,random_model_n38,random_model_n39,random_model_n40,random_model_n41,random_model_n42,random_model_n43,random_model_n44,random_model_n45,random_model_n46,random_model_n47,random_model_n48,random_model_n49,random_model_n50,random_model_n51,random_model_n52,random_model_n53,random_model_n54,random_model_n55,random_model_n56,random_model_n57,random_model_n58,random_model_n59,random_model_n60,random_model_n61,random_model_n62,random_model_n63,random_model_n64,random_model_n65,random_model_n66,random_model_n67,random_model_n68
354,0,1,1,2,2,5,1,3,2,2,0,0,0,0,0,0,0,0,0,0,2,0,1,5,4,0,0,1,0,1,2,1,1,0,2,2,0,2,2,0,2,1,1,2,2,2,1,2,0,0,0,2,1,2,0,2,0,1,2,0,0,0,1,2,2,2,0,1,1,1,1,2,2,2,0,2,0,1,1,0,1,0,2,0,2,1,0,1,1,1,0,2,1,0,0,1,2,2,2,1,2,0,0
355,0,0,0,3,1,3,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,4,3,0,1,2,3,3,0,3,5,1,0,2,1,1,2,0,0,0,2,0,2,0,1,2,0,1,1,0,2,0,1,1,0,1,0,0,2,1,0,2,0,2,2,2,1,0,1,1,1,2,0,0,2,2,1,1,0,0,0,0,1,0,0,2,1,0,0,1,2,1,2,1,2,0,1,0,2,0,1
356,0,0,0,0,3,1,0,4,17,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,6,0,1,2,2,2,5,6,4,1,0,2,1,2,2,2,2,0,2,2,0,0,1,2,1,1,2,2,0,1,2,2,0,0,1,0,2,2,2,1,1,1,0,1,1,0,2,0,0,1,1,2,0,2,0,2,1,1,2,0,0,1,2,1,2,2,2,0,1,1,2,0,2,1,2,0,2,2,0
357,0,1,2,1,4,2,3,2,1,1,0,0,0,0,0,0,0,0,0,2,1,4,4,1,2,0,0,0,1,0,4,2,2,0,1,0,0,2,0,1,2,1,2,0,1,0,2,2,1,1,0,1,0,0,1,2,2,0,1,1,2,0,2,1,2,2,2,1,2,0,0,0,2,0,1,0,2,2,0,1,0,0,2,2,1,2,1,0,0,2,1,2,0,2,1,2,2,1,1,1,0,1,1
358,0,0,0,0,3,1,0,4,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,7,0,1,2,2,2,5,4,6,1,0,1,2,2,0,1,1,2,2,0,1,1,2,1,2,1,1,2,1,2,1,2,0,2,0,2,0,2,0,0,0,2,2,1,1,2,1,0,1,0,0,2,1,0,1,0,0,0,2,2,1,2,0,2,0,2,2,1,2,1,0,2,1,1,0,1,2,1,2
359,0,0,0,3,1,3,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,4,3,0,1,2,3,3,0,3,5,1,0,2,1,0,2,2,0,0,2,1,0,0,2,0,1,2,0,0,1,0,1,0,2,0,0,1,0,0,1,2,1,0,2,2,2,2,1,1,1,0,1,1,0,0,2,2,0,0,2,1,1,1,2,2,2,0,2,2,2,1,0,1,1,2,0,2,2,2,2
360,0,0,0,0,3,1,0,4,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,6,0,1,2,2,2,5,6,4,1,0,1,0,0,0,0,1,0,1,2,1,2,2,1,2,2,1,0,1,1,2,1,1,0,2,1,2,0,1,2,2,2,0,1,2,2,0,0,2,1,1,1,1,2,0,1,0,2,1,0,1,0,1,1,0,0,0,2,0,2,1,2,1,1,1,0,1,0,0
361,0,1,2,1,0,5,1,1,2,2,0,0,0,0,0,0,0,0,0,2,1,4,3,5,1,0,0,1,0,4,3,0,3,0,2,1,2,1,2,1,2,2,0,2,2,0,2,2,1,2,2,0,0,2,0,0,0,0,2,0,0,2,1,2,1,1,1,0,0,0,1,1,1,2,1,1,2,2,0,2,0,0,0,2,0,0,1,2,0,0,2,2,1,2,1,1,0,2,0,1,2,2,0
362,0,1,1,2,2,4,4,7,8,2,0,0,0,0,0,0,0,0,0,0,2,0,1,3,4,0,0,1,3,1,2,1,7,0,2,1,1,2,1,2,1,1,0,2,1,1,2,0,2,2,2,0,1,0,0,0,0,1,2,2,1,0,1,0,0,0,0,1,1,0,1,0,2,0,1,0,1,1,0,1,2,1,1,1,1,0,0,0,2,2,1,2,1,2,0,1,2,1,2,2,1,0,1
363,0,0,0,3,1,3,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,4,3,0,1,2,3,3,0,3,5,1,0,1,2,2,2,1,0,1,1,1,0,1,2,1,2,2,0,0,1,1,0,2,0,2,2,2,1,1,2,2,2,0,1,1,0,1,1,2,0,0,1,2,1,2,2,0,0,2,1,0,0,1,0,1,1,1,2,0,2,1,0,0,0,0,0,1,0,2,0
364,0,0,0,3,1,3,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,4,3,0,1,2,3,3,0,3,5,1,0,0,2,0,2,1,1,1,2,0,2,2,0,2,2,2,1,0,1,1,1,0,0,1,0,1,1,0,1,1,1,1,2,1,2,2,0,2,2,2,0,1,2,0,2,2,0,1,0,0,2,1,0,2,1,2,0,0,1,2,2,0,2,1,2,2,1,2,2
365,0,1,1,2,0,0,5,5,1,1,0,0,0,0,0,0,0,0,0,0,2,3,5,6,0,0,0,0,3,0,1,5,0,0,1,1,2,1,0,2,0,1,2,0,1,0,0,1,2,2,2,1,2,1,0,1,1,0,0,2,1,2,0,2,1,2,2,2,0,0,2,1,0,2,0,2,1,2,0,1,2,0,1,0,0,1,0,2,0,2,2,2,1,2,2,2,0,2,0,1,2,0,0
366,0,1,1,2,0,0,5,5,1,1,0,0,0,0,0,0,0,0,0,2,2,3,5,6,0,0,0,0,1,0,1,5,0,0,1,2,1,2,2,2,0,2,1,2,0,2,0,0,0,1,2,2,2,0,2,1,0,2,0,0,1,1,2,2,2,1,1,2,0,2,0,1,0,2,1,2,1,0,1,1,2,2,2,0,2,1,2,0,2,1,2,1,1,1,0,2,2,1,0,0,1,2,0
367,0,0,0,0,3,1,0,4,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,6,0,1,2,2,2,0,6,4,1,0,1,2,0,2,2,2,0,2,0,1,1,1,0,1,2,2,0,2,0,0,0,1,1,0,2,1,2,1,1,2,0,2,2,2,2,0,2,2,1,2,2,2,1,0,2,2,2,1,0,1,1,1,2,1,0,1,0,0,0,0,1,1,0,2,2,1,2,0
368,0,1,1,2,2,5,1,3,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,5,4,0,0,1,0,1,2,1,1,0,2,0,0,0,0,2,0,1,2,1,2,1,1,2,0,2,0,1,0,0,2,2,1,1,2,0,0,1,0,0,2,2,2,0,2,1,2,2,0,1,2,0,1,1,1,0,0,0,2,0,2,2,1,1,1,1,0,2,1,2,1,2,0,1,0,2,2,0,1
369,0,0,0,0,3,1,0,4,16,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,7,0,1,2,2,2,5,4,6,1,0,0,1,1,0,2,0,2,1,2,1,0,1,0,0,0,2,2,2,0,2,0,1,2,0,0,1,2,1,2,2,2,2,1,2,0,2,1,0,1,0,2,2,1,2,0,0,1,1,1,1,1,0,2,0,2,0,2,1,2,1,1,2,0,2,2,2,0,2
370,0,1,2,1,4,2,3,2,1,1,0,0,0,0,0,0,0,0,0,2,1,2,4,1,2,0,0,0,1,0,4,2,2,0,1,2,1,0,2,1,0,0,1,2,0,1,0,0,2,0,1,0,2,2,1,0,0,2,0,0,0,2,0,1,1,2,0,0,1,2,0,0,0,2,1,0,1,2,2,2,2,1,2,2,2,2,0,1,2,0,0,2,2,1,0,0,1,2,0,1,2,2,1
371,0,0,0,3,1,3,2,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,2,4,6,0,1,2,2,3,0,6,4,1,0,2,2,1,2,0,0,2,2,2,0,1,0,1,2,1,1,1,2,1,0,2,0,0,1,1,2,0,1,0,2,1,2,1,0,0,1,1,2,0,2,1,2,2,1,2,2,1,1,2,2,2,1,0,2,2,2,1,0,1,1,2,1,0,2,1,1,2,0
372,0,1,2,1,4,2,3,2,1,1,0,0,0,0,0,0,0,0,0,2,1,4,4,1,2,0,0,0,1,0,4,2,2,0,1,1,1,2,1,2,0,0,1,1,1,2,2,0,0,1,2,2,0,0,0,0,2,1,0,1,1,1,0,0,0,1,2,2,2,0,0,0,1,2,0,2,2,0,1,0,1,1,2,0,1,2,0,0,2,1,2,0,0,0,2,1,0,0,1,2,0,1,2
373,0,0,0,3,1,3,2,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,2,4,6,0,1,2,2,3,0,6,4,1,0,0,2,2,0,1,1,2,0,1,0,2,0,1,1,2,1,1,0,0,0,1,0,1,1,0,2,1,0,0,2,1,2,1,2,2,0,0,0,2,0,0,1,1,2,2,1,1,2,0,1,0,0,0,2,2,1,2,1,0,0,0,2,1,0,0,1,0,0
374,0,1,1,2,0,5,1,1,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,5,1,0,0,1,0,4,3,0,1,0,2,0,1,1,0,1,2,2,0,2,1,1,2,2,2,0,2,1,0,1,1,1,1,2,2,0,0,0,2,1,0,1,2,2,0,2,2,1,0,1,0,1,1,1,2,0,0,0,1,0,1,2,0,2,0,1,1,1,1,1,0,0,1,1,1,2,2,2,1
375,0,0,0,0,3,1,0,4,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,6,0,1,2,2,3,0,6,4,1,0,0,0,1,1,2,0,0,0,2,2,2,2,1,0,1,1,0,1,2,0,2,1,2,0,2,1,1,1,2,0,0,2,1,0,0,1,0,2,0,2,1,1,0,1,2,1,0,0,2,1,1,1,1,0,2,1,1,0,1,0,2,1,2,1,1,1,2,0
376,0,1,1,2,0,0,5,5,1,1,0,0,0,0,0,0,0,0,0,0,2,3,5,6,0,0,0,0,3,0,1,5,0,0,1,2,0,2,0,1,2,1,1,2,0,1,2,2,2,0,2,1,2,1,1,1,0,2,0,1,0,0,2,0,1,2,0,1,0,2,2,2,0,2,0,1,0,1,0,1,2,1,2,1,0,0,0,2,0,2,1,1,0,2,1,0,1,0,2,0,2,2,2
377,0,0,0,0,3,1,0,4,-1,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,7,0,1,2,2,2,5,4,6,1,0,2,2,1,1,2,0,0,1,1,1,0,2,2,1,1,2,0,1,2,2,1,1,0,1,1,2,2,2,0,1,1,1,1,2,2,0,2,0,1,2,1,0,2,1,1,1,2,1,0,2,1,2,1,2,2,0,1,1,0,0,2,0,0,0,0,2,0,1
378,0,1,2,1,4,2,3,2,1,1,0,0,0,0,0,0,0,0,0,2,1,4,4,1,2,0,0,0,1,0,4,2,2,0,1,0,2,1,1,0,0,2,1,1,0,1,0,1,1,1,0,2,0,0,1,0,0,1,2,0,0,0,0,0,2,1,2,2,0,0,1,2,1,2,2,2,0,1,2,1,1,2,0,2,2,2,0,1,0,0,1,2,2,2,2,1,1,0,2,0,1,1,0
379,0,1,2,1,4,2,3,1,-1,2,0,0,0,0,0,0,0,0,0,2,1,4,4,1,1,0,0,1,0,4,3,0,3,0,2,1,0,0,0,2,2,0,1,1,1,2,0,2,2,1,1,0,2,2,1,1,0,1,0,0,0,0,2,1,2,2,1,2,2,2,1,2,2,1,1,0,2,1,2,2,1,2,1,0,2,0,0,2,1,2,0,1,0,0,1,2,2,1,2,0,1,1,0
380,0,1,2,1,4,2,6,6,18,1,0,0,0,0,0,0,0,0,0,2,1,2,4,2,5,0,0,0,1,0,4,2,2,0,-1,1,2,2,2,1,0,2,0,0,0,1,0,0,0,2,0,0,2,0,2,0,1,2,1,2,0,1,1,0,1,2,0,0,2,2,0,1,1,0,1,2,1,0,1,0,1,0,2,2,1,1,0,1,1,2,2,1,1,0,0,1,0,1,2,0,2,1,0
381,0,1,1,2,0,5,1,1,-1,2,0,0,0,0,0,0,0,0,0,0,2,4,3,5,1,0,0,1,0,4,3,0,3,0,2,1,2,0,0,1,2,2,1,0,2,1,0,2,2,2,2,1,1,2,0,1,2,1,0,0,0,2,1,2,2,0,2,0,2,1,2,2,1,1,1,2,2,1,2,2,2,0,2,2,0,1,1,0,1,2,2,2,2,2,2,2,2,1,0,2,0,2,0
382,0,0,0,3,1,3,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,4,3,0,1,2,3,3,0,3,5,1,0,2,0,2,1,1,1,1,2,2,2,1,2,1,1,0,0,0,1,2,0,1,2,0,0,0,1,2,2,2,0,0,2,1,0,1,0,0,2,0,2,1,0,1,0,0,0,0,0,1,0,0,2,0,1,1,0,0,0,0,0,1,2,1,0,0,0,1,2
383,0,1,2,1,4,2,6,6,25,1,0,0,0,0,0,0,0,0,0,2,1,2,4,2,5,0,0,0,1,0,4,2,2,0,1,1,0,2,0,2,1,2,0,2,1,2,0,1,2,0,2,1,2,1,1,2,2,1,0,0,2,2,2,2,2,2,1,0,1,1,1,2,0,0,1,1,1,1,0,2,1,1,2,1,1,1,0,2,0,2,2,1,2,1,2,1,2,1,0,2,0,0,0
384,0,0,0,3,1,3,2,0,-1,0,0,0,0,0,0,0,0,0,1,1,0,3,2,4,3,0,1,2,3,3,0,3,5,1,0,1,0,2,0,2,2,2,1,0,2,0,1,1,1,2,0,1,0,2,0,2,2,1,2,1,1,0,2,2,1,0,0,0,0,2,2,0,0,1,0,0,2,1,2,1,2,2,1,2,0,2,2,2,1,0,1,1,0,1,2,1,1,0,1,1,0,2,1
385,0,1,1,2,2,5,1,3,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,5,4,0,0,1,0,1,2,1,1,0,2,0,0,2,1,0,1,0,1,1,0,1,2,1,2,1,0,1,2,1,2,1,2,1,0,2,2,1,0,1,0,0,1,1,2,2,1,1,1,1,2,0,1,2,0,2,2,0,2,0,1,1,2,0,1,0,0,2,0,2,1,1,2,2,1,2,1,2,0
386,0,1,1,2,2,4,4,3,2,2,0,0,0,0,0,0,0,0,0,0,2,0,1,3,4,0,0,1,0,1,2,1,1,0,2,1,1,0,1,0,1,1,1,0,0,0,1,1,0,2,0,0,1,1,2,0,2,1,0,1,2,2,2,0,0,2,2,1,2,2,0,0,0,2,1,2,2,0,2,2,1,1,2,1,1,2,2,0,2,0,1,2,1,2,0,2,2,2,1,0,2,1,1
387,0,0,0,0,3,1,0,4,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,6,0,1,2,2,2,5,6,4,1,0,2,2,1,0,1,1,0,2,0,1,0,1,2,0,0,1,0,2,1,2,2,1,1,2,0,0,2,2,1,0,0,1,1,1,1,2,2,1,2,1,0,1,1,0,0,2,1,0,1,2,2,1,0,0,2,0,1,0,0,1,1,1,2,2,2,0,0,0
388,0,1,2,1,4,2,3,2,1,1,0,0,0,0,0,0,0,0,0,2,1,4,4,1,2,0,0,0,1,0,4,2,2,0,1,0,2,0,2,2,0,1,2,2,1,0,0,0,1,1,2,1,1,0,0,2,2,0,2,2,1,2,2,1,1,1,0,0,2,2,1,2,1,1,1,0,0,2,2,0,2,2,0,0,1,2,2,1,0,2,1,0,2,2,0,0,1,1,2,0,0,0,0
389,0,1,2,1,4,2,3,2,1,1,0,0,0,0,0,0,0,0,0,2,1,4,4,1,2,0,0,0,1,0,4,2,2,0,1,0,2,0,0,0,2,0,2,2,2,1,1,0,1,1,1,1,2,1,1,1,1,2,1,1,0,2,1,0,2,2,1,1,0,2,2,0,1,0,1,0,0,2,2,1,2,0,2,1,0,1,2,2,2,2,0,2,0,0,2,2,2,1,1,0,0,2,2
390,0,1,2,1,4,2,3,2,1,1,0,0,0,0,0,0,0,0,0,2,1,2,4,1,2,0,0,0,1,0,4,2,2,0,1,0,2,2,0,0,2,1,0,2,1,2,0,0,0,2,1,2,2,0,1,0,0,0,2,2,0,0,0,0,1,0,0,0,1,0,2,0,1,2,2,0,1,0,0,1,2,1,2,0,0,2,1,0,2,0,1,1,0,0,2,2,0,2,2,2,0,0,1
391,0,1,1,2,2,4,4,3,2,2,0,0,0,0,0,0,0,0,0,0,2,0,1,3,4,0,0,1,3,1,2,1,1,0,2,2,2,2,2,2,2,2,1,1,1,1,2,1,2,1,1,2,2,1,2,1,2,0,1,1,2,2,0,1,2,0,1,1,0,2,1,2,2,2,1,0,2,0,0,0,1,0,0,1,1,1,1,0,1,1,0,1,0,1,0,0,1,1,2,0,1,1,0
392,0,1,1,2,2,4,4,3,2,2,0,0,0,0,0,0,0,0,0,0,2,0,1,3,4,0,0,1,3,1,2,1,1,0,2,1,1,1,1,1,0,1,1,2,2,1,2,0,2,0,0,1,1,2,2,0,1,0,0,0,0,1,2,0,2,0,1,2,0,2,1,0,0,2,1,1,0,2,0,1,2,1,2,0,0,2,1,0,0,1,0,1,1,2,0,0,0,0,1,1,1,1,2
393,0,1,2,1,4,2,3,2,1,1,0,0,0,0,0,0,0,0,0,2,1,4,4,1,2,0,0,0,1,0,4,2,2,0,1,1,2,2,0,0,1,1,0,0,0,0,0,1,2,2,2,1,1,2,0,2,1,1,1,0,2,1,1,2,0,0,1,0,2,0,2,0,2,0,1,1,0,2,0,0,1,2,2,0,2,1,0,1,0,1,1,2,1,0,0,2,1,1,0,0,2,0,0
394,0,0,0,0,3,1,0,4,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,6,0,1,2,2,2,5,6,4,1,0,1,0,2,1,1,0,1,2,0,0,1,0,0,1,2,2,0,1,1,1,0,1,2,1,0,1,0,1,2,2,1,0,1,1,0,0,1,1,2,1,2,0,2,2,1,1,2,2,1,1,1,1,0,2,1,2,0,1,1,0,2,0,1,0,0,0,2,0
395,0,1,2,1,4,2,3,2,1,1,0,0,0,0,0,0,0,0,0,2,1,4,4,1,2,0,0,0,1,0,4,2,2,0,1,0,2,0,1,0,1,0,1,0,2,2,0,1,1,1,0,0,1,0,0,0,2,2,1,1,1,1,2,1,2,2,2,2,2,0,1,0,1,0,0,0,1,1,2,0,2,1,1,2,0,2,0,1,0,1,0,0,2,0,1,2,1,2,1,1,0,2,2
396,0,1,1,2,0,5,1,1,2,2,0,0,0,0,0,0,0,0,0,0,2,4,3,5,1,0,0,1,0,4,3,0,3,0,2,0,0,1,0,0,1,0,2,1,2,2,2,0,1,1,2,0,0,1,1,2,2,2,0,2,0,1,0,1,1,2,0,2,1,0,2,2,1,0,2,0,1,2,1,0,1,2,1,0,0,0,2,1,2,0,0,0,0,2,0,1,0,1,2,2,1,1,1
397,0,0,0,3,1,3,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,4,3,0,1,2,3,3,0,3,5,1,0,0,0,1,2,2,2,0,1,1,1,1,1,2,0,0,0,0,0,2,0,0,2,0,0,0,0,2,2,1,2,1,1,1,1,0,1,1,0,2,2,1,2,0,0,2,1,0,1,1,1,1,1,1,2,1,2,2,0,0,0,2,2,1,0,2,2,2,2
398,0,0,1,3,1,3,2,0,12,0,0,0,0,0,0,0,0,0,1,1,0,3,2,4,3,0,1,2,3,3,0,3,5,1,0,2,0,0,0,1,2,2,0,1,2,1,1,2,2,0,2,2,1,0,2,1,0,2,0,2,0,1,2,0,1,2,1,0,0,1,0,2,0,2,0,1,2,1,0,2,2,1,0,2,2,1,1,0,1,2,1,0,2,2,1,2,1,2,0,0,0,0,0
399,0,1,1,2,0,5,1,1,2,2,0,0,0,0,0,0,0,0,0,0,2,4,3,5,1,0,0,1,0,4,3,0,3,0,2,1,0,0,1,1,2,0,0,2,1,0,1,2,1,2,0,0,0,0,1,1,2,1,0,1,2,1,0,2,2,2,1,2,1,0,2,1,2,1,2,0,2,2,1,0,2,1,0,1,1,0,1,1,2,2,2,1,0,2,2,2,2,2,1,1,1,2,2
400,0,0,0,0,3,1,0,4,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,6,0,1,2,2,2,5,6,4,1,0,2,0,2,2,1,0,2,2,2,0,0,2,1,1,2,0,0,2,2,0,2,0,2,1,0,0,2,2,2,1,1,0,2,1,2,2,1,1,2,0,1,1,0,1,0,0,1,1,1,0,2,0,0,2,2,2,0,0,2,0,0,2,0,1,2,2,0,2
401,0,1,2,1,4,2,3,2,1,1,0,0,0,0,0,0,0,0,0,2,1,4,4,1,2,0,0,0,1,0,4,2,2,0,1,2,0,2,0,1,0,1,2,1,1,1,2,0,2,0,0,1,0,2,0,0,0,0,2,1,1,0,2,1,0,1,2,0,2,0,0,0,2,0,0,2,1,1,1,0,1,0,1,1,1,2,1,0,1,1,0,0,1,2,0,0,0,1,1,1,1,1,1
402,0,0,0,0,3,1,0,4,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,6,0,1,2,2,2,5,6,4,1,0,0,1,0,0,1,1,1,2,0,1,2,2,2,2,0,1,1,0,1,0,2,1,1,2,0,1,0,0,0,0,0,2,2,0,0,0,2,2,2,2,2,2,0,0,0,1,2,0,2,2,2,1,2,1,1,2,0,1,0,2,0,1,1,2,0,1,2,0
403,0,1,2,1,0,2,3,2,1,1,0,0,0,0,0,0,0,0,0,2,1,4,5,1,2,0,0,0,1,0,1,5,0,0,1,1,1,1,1,1,2,2,1,1,2,1,0,2,2,0,2,2,1,0,0,1,1,2,2,1,1,0,0,0,2,1,2,0,2,1,0,1,1,0,1,2,2,0,1,0,2,0,0,2,2,2,1,0,1,0,2,2,1,2,2,0,2,2,1,2,0,2,2
404,0,0,0,0,3,1,0,4,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,6,0,1,2,2,2,5,6,4,1,0,0,0,0,1,0,2,2,0,0,1,2,0,1,0,0,2,1,1,1,2,1,1,1,2,2,2,2,0,1,0,1,0,1,2,1,1,1,2,0,1,2,1,1,2,0,2,0,2,2,1,2,2,0,0,0,1,0,2,0,2,1,0,1,1,2,1,2,1
405,0,1,2,1,4,2,6,6,1,1,0,0,0,0,0,0,0,0,0,2,1,2,4,2,5,0,0,0,1,0,4,2,2,0,1,1,1,0,1,1,1,2,1,0,2,2,1,1,0,2,0,1,0,0,1,2,0,2,2,0,0,2,2,0,2,1,2,1,1,1,0,0,1,0,1,1,2,0,1,1,0,0,0,0,0,0,1,1,0,0,2,0,0,0,2,1,1,0,2,0,0,0,1
406,0,1,2,1,0,0,3,1,26,1,0,0,0,0,0,0,0,0,0,2,1,4,3,1,2,0,0,0,1,0,1,5,0,0,1,2,0,0,1,1,2,2,1,0,0,2,1,1,1,0,1,0,2,2,1,2,1,2,0,2,2,2,0,2,1,1,2,0,1,1,2,1,1,2,0,2,0,2,2,1,0,1,0,1,1,0,0,2,1,0,0,0,0,0,0,1,0,1,1,0,1,0,2
407,0,1,2,1,0,0,5,5,1,1,0,0,0,0,0,0,0,0,0,2,2,4,5,6,0,0,0,0,1,0,1,5,0,0,1,2,2,2,2,2,2,0,0,0,0,0,2,1,2,2,0,0,0,2,0,1,1,1,0,0,0,2,2,2,0,1,1,1,0,2,1,1,1,0,1,1,1,2,2,2,2,2,2,0,0,2,0,2,1,0,2,0,0,0,1,0,2,0,0,0,0,2,1
408,0,1,2,1,4,2,3,2,1,1,0,0,0,0,0,0,0,0,0,2,1,4,4,1,2,0,0,0,1,0,4,2,2,0,1,0,2,0,0,0,0,2,1,1,2,0,1,0,1,0,1,2,1,0,0,2,2,1,0,0,2,2,1,1,2,0,1,2,1,2,2,1,0,2,0,2,2,0,1,1,0,0,0,0,1,1,0,0,1,2,1,1,1,2,2,0,2,2,1,0,2,1,2
409,0,0,0,0,3,1,0,4,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,7,0,1,2,2,2,5,4,6,1,0,2,0,1,1,2,1,0,1,0,1,2,0,1,1,2,1,2,0,1,0,2,1,1,0,1,1,1,0,1,0,2,2,1,1,0,0,1,2,0,2,1,1,1,2,2,0,1,1,0,1,0,0,2,1,2,2,0,1,2,2,1,0,0,0,0,0,1,2
410,0,1,1,2,2,4,4,3,2,2,0,0,0,0,0,0,0,0,0,0,2,0,1,3,4,0,0,1,3,1,2,1,1,0,2,2,0,2,1,2,1,1,2,0,1,0,2,1,0,1,2,1,2,1,2,0,2,2,1,0,2,1,0,0,1,1,1,1,1,2,2,0,2,2,0,0,0,1,1,0,2,2,1,1,0,0,1,0,2,0,0,1,1,1,2,0,1,0,1,2,0,1,2
411,0,1,1,2,2,4,1,3,2,2,0,0,0,0,0,0,0,0,0,0,2,0,1,5,4,0,0,1,0,1,2,1,1,0,2,2,1,0,1,1,2,1,2,1,2,1,0,1,0,2,2,0,1,0,2,0,1,0,0,0,2,2,1,0,2,0,1,2,1,2,1,1,0,2,2,1,1,0,1,0,1,0,2,2,1,0,0,1,1,2,2,0,0,1,2,1,0,2,1,0,0,1,0
412,0,1,1,2,2,5,1,3,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,5,4,0,0,1,0,1,2,1,1,0,2,2,2,2,1,2,0,2,1,0,2,0,0,2,2,2,0,0,2,0,2,1,1,1,0,1,2,0,1,0,2,2,2,2,2,2,2,2,2,0,1,2,1,1,0,2,1,2,0,0,1,2,1,2,0,0,0,1,2,0,2,1,2,2,0,2,0,2,1
413,0,1,1,2,2,0,5,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,3,5,6,0,0,0,0,3,3,1,5,0,0,-1,0,2,0,1,1,0,1,0,0,2,2,2,1,2,1,2,0,0,0,2,2,1,1,2,0,0,0,0,2,0,2,2,2,1,1,0,1,1,0,1,1,1,1,2,1,2,1,0,2,1,0,0,0,2,1,0,1,0,0,2,0,2,0,2,0,2,2,0
